Order,UID,Barcode,I,year,row,genotype,note,pedigree,field,experiment,sublock,Block,pheno,G,K,DNA,instructions,planting,row length,Plant Number,Germinated plants
2240,22HL_2240,22HL_2240_BGEM-0243-S_BGEM-0243-S,GX,2022,2240,BGEM-0243-S,BGEM_Tall_early,BGEM-0243-S,Havelock,LN,sb4,BK2,yes,,20,,Open pollination,,15 FT,,
2241,22HL_2241,22HL_2241_BGEM-0130-N_BGEM-0130-N,GX,2022,2241,BGEM-0130-N,BGEM_Tall_early,BGEM-0130-N,Havelock,LN,sb4,BK2,yes,,20,,Open pollination,,15 FT,,
2242,22HL_2242,22HL_2242_BGEM-0304-N_BGEM-0304-N,GX,2022,2242,BGEM-0304-N,BGEM_Tall_early,BGEM-0304-N,Havelock,LN,sb4,BK2,yes,,20,,Open pollination,,15 FT,,
2243,22HL_2243,22HL_2243_BGEM-0086-N_BGEM-0086-N,GX,2022,2243,BGEM-0086-N,BGEM_Tall_early,BGEM-0086-N,Havelock,LN,sb4,BK2,yes,,20,,Open pollination,,15 FT,,
2244,22HL_2244,22HL_2244_BGEM-0283-N_BGEM-0283-N,GX,2022,2244,BGEM-0283-N,BGEM_Tall_early,BGEM-0283-N,Havelock,LN,sb4,BK2,yes,,20,,Open pollination,,15 FT,,
2245,22HL_2245,22HL_2245_MO17_19S1496,GX,2022,2245,MO17,BGEM_Tall_early,19S1496,Havelock,LN,sb4,BK2,yes,,20,,Open pollination,,15 FT,,
2246,22HL_2246,22HL_2246_BGEM-0046-N_BGEM-0046-N,GX,2022,2246,BGEM-0046-N,BGEM_Tall_early,BGEM-0046-N,Havelock,LN,sb4,BK2,yes,,20,,Open pollination,,15 FT,,
2247,22HL_2247,22HL_2247_BGEM-0138-S_BGEM-0138-S,GX,2022,2247,BGEM-0138-S,BGEM_Tall_early,BGEM-0138-S,Havelock,LN,sb4,BK2,yes,,20,,Open pollination,,15 FT,,
2248,22HL_2248,22HL_2248_BGEM-0217-S_BGEM-0217-S,GX,2022,2248,BGEM-0217-S,BGEM_Tall_early,BGEM-0217-S,Havelock,LN,sb4,BK2,yes,,20,,Open pollination,,15 FT,,
2249,22HL_2249,22HL_2249_BGEM-0127-N_21S0526,GX,2022,2249,BGEM-0127-N,BGEM_Tall_early,21S0526,Havelock,LN,sb4,BK2,yes,,20,,Open pollination,,15 FT,,
2250,22HL_2250,22HL_2250_BGEM-0182-N_BGEM-0182-N,GX,2022,2250,BGEM-0182-N,BGEM_Tall_early,BGEM-0182-N,Havelock,LN,sb4,BK2,yes,,20,,Open pollination,,15 FT,,
2251,22HL_2251,22HL_2251_BGEM-0169-S_BGEM-0169-S,GX,2022,2251,BGEM-0169-S,BGEM_Short_late,BGEM-0169-S,Havelock,LN,sb2,BK2,yes,,20,,Open pollination,,15 FT,,
2252,22HL_2252,22HL_2252_B73_21S0068,GX,2022,2252,B73,BGEM_Short_late,21S0068,Havelock,LN,sb2,BK2,yes,,20,,Open pollination,,15 FT,,
2253,22HL_2253,22HL_2253_BGEM-0191-N_BGEM-0191-N,GX,2022,2253,BGEM-0191-N,BGEM_Short_late,BGEM-0191-N,Havelock,LN,sb2,BK2,yes,,20,,Open pollination,,15 FT,,
2254,22HL_2254,22HL_2254_BGEM-0074-S_BGEM-0074-S,GX,2022,2254,BGEM-0074-S,BGEM_Short_late,BGEM-0074-S,Havelock,LN,sb2,BK2,yes,,20,,Open pollination,,15 FT,,
2255,22HL_2255,22HL_2255_BGEM-0323-S_BGEM-0323-S,GX,2022,2255,BGEM-0323-S,BGEM_Short_late,BGEM-0323-S,Havelock,LN,sb2,BK2,yes,,20,,Open pollination,,15 FT,,
2256,22HL_2256,22HL_2256_BGEM-0029-S_21S0551,GX,2022,2256,BGEM-0029-S,BGEM_Short_late,21S0551,Havelock,LN,sb2,BK2,yes,,20,,Open pollination,,15 FT,,
2257,22HL_2257,22HL_2257_BGEM-0190-N_BGEM-0190-N,GX,2022,2257,BGEM-0190-N,BGEM_Short_late,BGEM-0190-N,Havelock,LN,sb2,BK2,yes,,20,,Open pollination,,15 FT,,
2258,22HL_2258,22HL_2258_BGEM-0022-S_BGEM-0022-S,GX,2022,2258,BGEM-0022-S,BGEM_Short_late,BGEM-0022-S,Havelock,LN,sb2,BK2,yes,,20,,Open pollination,,15 FT,,
2259,22HL_2259,22HL_2259_BGEM-0028-S_BGEM-0028-S,GX,2022,2259,BGEM-0028-S,BGEM_Short_late,BGEM-0028-S,Havelock,LN,sb2,BK2,yes,,20,,Open pollination,,15 FT,,
2260,22HL_2260,22HL_2260_MO17_19S1496,GX,2022,2260,MO17,BGEM_Short_late,19S1496,Havelock,LN,sb2,BK2,yes,,20,,Open pollination,,15 FT,,
2261,22HL_2261,22HL_2261_BGEM-0291-N_BGEM-0291-N,GX,2022,2261,BGEM-0291-N,BGEM_Short_late,BGEM-0291-N,Havelock,LN,sb2,BK2,yes,,20,,Open pollination,,15 FT,,
2262,22HL_2262,22HL_2262_BGEM-0296-S_BGEM-0296-S,GX,2022,2262,BGEM-0296-S,BGEM_Short_late,BGEM-0296-S,Havelock,LN,sb2,BK2,yes,,20,,Open pollination,,15 FT,,
2263,22HL_2263,22HL_2263_BGEM-0289-N_BGEM-0289-N,GX,2022,2263,BGEM-0289-N,BGEM_Short_late,BGEM-0289-N,Havelock,LN,sb2,BK2,yes,,20,,Open pollination,,15 FT,,
2264,22HL_2264,22HL_2264_BGEM-0151-N_BGEM-0151-N,GX,2022,2264,BGEM-0151-N,BGEM_Short_late,BGEM-0151-N,Havelock,LN,sb2,BK2,yes,,20,,Open pollination,,15 FT,,
2265,22HL_2265,22HL_2265_BGEM-0084-S_21S0536,GX,2022,2265,BGEM-0084-S,BGEM_Short_late,21S0536,Havelock,LN,sb2,BK2,yes,,20,,Open pollination,,15 FT,,
2266,22HL_2266,22HL_2266_BGEM-0200-S_BGEM-0200-S,GX,2022,2266,BGEM-0200-S,BGEM_Short_late,BGEM-0200-S,Havelock,LN,sb2,BK2,yes,,20,,Open pollination,,15 FT,,
2267,22HL_2267,22HL_2267_BGEM-0101-S_21S0431,GX,2022,2267,BGEM-0101-S,BGEM_Short_late,21S0431,Havelock,LN,sb2,BK2,yes,,20,,Open pollination,,15 FT,,
2268,22HL_2268,22HL_2268_B73_21S0068,GX,2022,2268,B73,BGEM_Short_late,21S0068,Havelock,LN,sb2,BK2,yes,,20,,Open pollination,,15 FT,,
2269,22HL_2269,22HL_2269_BGEM-0303-N_BGEM-0303-N,GX,2022,2269,BGEM-0303-N,BGEM_Short_late,BGEM-0303-N,Havelock,LN,sb2,BK2,yes,,20,,Open pollination,,15 FT,,
2270,22HL_2270,22HL_2270_BGEM-0224-N_BGEM-0224-N,GX,2022,2270,BGEM-0224-N,BGEM_Short_late,BGEM-0224-N,Havelock,LN,sb2,BK2,yes,,20,,Open pollination,,15 FT,,
2271,22HL_2271,22HL_2271_BGEM-0270-S_BGEM-0270-S,GX,2022,2271,BGEM-0270-S,BGEM_Short_late,BGEM-0270-S,Havelock,LN,sb2,BK2,yes,,20,,Open pollination,,15 FT,,
2272,22HL_2272,22HL_2272_BGEM-0279-S_BGEM-0279-S,GX,2022,2272,BGEM-0279-S,BGEM_Short_late,BGEM-0279-S,Havelock,LN,sb2,BK2,yes,,20,,Open pollination,,15 FT,,
2273,22HL_2273,22HL_2273_BGEM-0004-N_BGEM-0004-N,GX,2022,2273,BGEM-0004-N,BGEM_Short_late,BGEM-0004-N,Havelock,LN,sb2,BK2,yes,,20,,Open pollination,,15 FT,,
2274,22HL_2274,22HL_2274_BGEM-0260-N_BGEM-0260-N,GX,2022,2274,BGEM-0260-N,BGEM_Short_late,BGEM-0260-N,Havelock,LN,sb2,BK2,yes,,20,,Open pollination,,15 FT,,
2275,22HL_2275,22HL_2275_BGEM-0256-N_BGEM-0256-N,GX,2022,2275,BGEM-0256-N,BGEM_Short_late,BGEM-0256-N,Havelock,LN,sb2,BK2,yes,,20,,Open pollination,,15 FT,,
2276,22HL_2276,22HL_2276_BGEM-0313-S_BGEM-0313-S,GX,2022,2276,BGEM-0313-S,BGEM_Tall_early,BGEM-0313-S,Havelock,LN,sb4,BK2,yes,,20,,Open pollination,,15 FT,,
2277,22HL_2277,22HL_2277_BGEM-0025-S_BGEM-0025-S,GX,2022,2277,BGEM-0025-S,BGEM_Tall_early,BGEM-0025-S,Havelock,LN,sb4,BK2,yes,,20,,Open pollination,,15 FT,,
2278,22HL_2278,22HL_2278_MO17_19S1496,GX,2022,2278,MO17,BGEM_Tall_early,19S1496,Havelock,LN,sb4,BK2,yes,,20,,Open pollination,,15 FT,,
2279,22HL_2279,22HL_2279_BGEM-0261-S_BGEM-0261-S,GX,2022,2279,BGEM-0261-S,BGEM_Tall_early,BGEM-0261-S,Havelock,LN,sb4,BK2,yes,,20,,Open pollination,,15 FT,,
2280,22HL_2280,22HL_2280_BGEM-0278-S_BGEM-0278-S,GX,2022,2280,BGEM-0278-S,BGEM_Tall_early,BGEM-0278-S,Havelock,LN,sb4,BK2,yes,,20,,Open pollination,,15 FT,,
2281,22HL_2281,22HL_2281_BGEM-0062-N_BGEM-0062-N,GX,2022,2281,BGEM-0062-N,BGEM_Tall_early,BGEM-0062-N,Havelock,LN,sb4,BK2,yes,,20,,Open pollination,,15 FT,,
2282,22HL_2282,22HL_2282_BGEM-0272-S_BGEM-0272-S,GX,2022,2282,BGEM-0272-S,BGEM_Tall_early,BGEM-0272-S,Havelock,LN,sb4,BK2,yes,,20,,Open pollination,,15 FT,,
2283,22HL_2283,22HL_2283_BGEM-0053-S_21S0532,GX,2022,2283,BGEM-0053-S,BGEM_Tall_early,21S0532,Havelock,LN,sb4,BK2,yes,,20,,Open pollination,,15 FT,,
2284,22HL_2284,22HL_2284_BGEM-0091-N_21S0444,GX,2022,2284,BGEM-0091-N,BGEM_Tall_early,21S0444,Havelock,LN,sb4,BK2,yes,,20,,Open pollination,,15 FT,,
